timetweet,isitweet,favcount,retwcount,id,name
2022-11-29 01:30:56,"b'PORTUGAL \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 LAYAK KE ROUND-16\n\nBintang Manchester United, Bruno Fernandes menjadi Wira Portugal apabila berjaya menjaringkan 2 gol dalam perlawanan ini. Portugal layak ke pusingan seterusnya selepas mencatat kemenangan kedua dalam peringkat kumpulan Piala Dunia. https://t.co/SfuHJriOnI'",8,0,1597402697581592576,thezonbola
2022-11-29 01:30:43,b'RT @pemudasbr: Cristiano Ronaldo Portugal ngeri FC world cup piala dunia bang do munyuk MU rans entertainment lional messi https://t.co/yBm\xe2\x80\xa6',0,3,1597402644058099712,pangestu_06
2022-11-29 01:30:41,b'3 Negara Telah Memastikan Diri Lolos ke Babak 16 Besar Piala Dunia 2022 https://t.co/NXgL4eV3Rt lewat @idtimes_',0,0,1597402635388477440,KangMaman204
2022-11-29 01:30:35,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1037,1597402612449837056,IsmaelSyafiq
2022-11-29 01:30:14,"b'RT @GerryMurlianda: Surat kabar Brqzil ""Globo"": Ada 33 tim di Piala Dunia, bukan 32, karena Palestina dan benderanya ada di semua pertandin\xe2\x80\xa6'",0,32,1597402524629143552,titteril
2022-11-29 01:30:07,b'PIALA DUNIA QATAR 2022\nKeputusan Masa Penuh : \n\nKumpulan G\nBRAZIL 1-0 SWITZERLAND\n\n#LiputanMalaysia #Sukan #PialaDunia #FifaWorldCup2022 #Qatar2022 #QatarWorldCup2022 https://t.co/UzxMbDCSiu',0,0,1597402492933140480,LiputanMalaysia
2022-11-29 01:30:00,"b'Daftar Lengkap Tim yang Lolos 16 Besar Piala Dunia 2022: Brasil Susul Prancis, Portugal Ngikut! #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022 https://t.co/kpbaBpdYDv'",3,0,1597402464499781633,Bolanet
2022-11-29 01:30:00,b'Jadwal Piala Dunia 29-30 November Qatar 2022: Ada Belanda vs Qatar hingga Wales vs Inggris\n\n#PialaDunia2022 #FIFAWorldCupQatar2022 #belandavsqatar #walesvsinggris \nhttps://t.co/56ec5LSANH',1,1,1597402463505727495,warna_nusa
2022-11-29 01:29:56,b'RT @tvOneNews: Timnas Ghana Sukses Atasi Perlawanan Korea Selatan dengan Skor 3-2 dalam Laga Kedua Grup H Piala Dunia 2022 https://t.co/gzl\xe2\x80\xa6',0,1,1597402445893672961,heri1618
2022-11-29 01:29:51,"b'Preview Piala Dunia 2022: Hadapi Belanda, Tuan Rumah Qatar Tak Ingin Malu https://t.co/OvH9SVcoHW'",0,0,1597402425409024000,ivooxid
2022-11-29 01:29:49,b'Jadwal Siaran Langsung Wales vs Inggris di Piala Dunia 2022 https://t.co/IzBPMFW1jV',3,0,1597402417212948480,CNNIndonesia
2022-11-29 01:29:36,b'RT @GOAL_ID: Gelandang Jerman Ilkay Gundogan menegaskan dirinya hanya fokus ke sepakbola dibandingkan dengan permasalahan politik di Piala\xe2\x80\xa6',0,9,1597402362448326657,ray_sulton
2022-11-29 01:29:34,"b'Inilah 4 pemain Portugal yang menjadi bintang pada kemenangan 2-0 atas Uruguay di laga kedua Grup H Piala Dunia 2022, Selasa (29/11) dini hari WIB. #kumparanBOLA https://t.co/SwzN0UvVU4'",0,0,1597402354860830720,kumparan
2022-11-29 01:29:28,b'PIALA DUNIA QATAR 2022\nKeputusan Masa Penuh : \n\nKumpulan G\nCAMEROON 3-3 SERBIA\n\n#LiputanMalaysia #Sukan #PialaDunia #FifaWorldCup2022 #Qatar2022 #QatarWorldCup2022 https://t.co/3mwsnuulRL',0,0,1597402331175608321,LiputanMalaysia
2022-11-29 01:29:27,b'RT @GOAL_ID: Gelandang Jerman Ilkay Gundogan menegaskan dirinya hanya fokus ke sepakbola dibandingkan dengan permasalahan politik di Piala\xe2\x80\xa6',0,9,1597402327996305408,AjiRizky_
2022-11-29 01:29:27,"b'RT @IFyou_611: \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 Amina Dehbi, bintang media sosial \xf0\x9f\x87\xb2\xf0\x9f\x87\xa6Maroko, mengenakan syal berbendera \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 Palestina, pada laga Maroko vs Belgia, kemarin,\xe2\x80\xa6'",0,14,1597402325886197760,fahrezi_herman
2022-11-29 01:29:18,b'RT @FaktaSepakbola: Disaat tim-tim lain masih harus berjuang pada pekan ke-3 nanti. Tiga tim ini sudah memastikan diri lolos ke fase 16 bes\xe2\x80\xa6',0,133,1597402287215095809,Ong14_
2022-11-29 01:29:17,"b'Prediksi Australia vs Denmark, Grup D Piala Dunia 30 November 2022 |&gt;&gt; #WorldCup #WorldCup2022 #pialadunia #pialadunia2022 #qatar #qatar2022 https://t.co/FhvXehVeoH'",0,0,1597402282345353217,TuriminVanthat
2022-11-29 01:28:33,b'RT @detikcom: Berakhir sudah kiprah Andre Onana bersama Kamerun di Piala Dunia 2022. Ia dikeluarkan dari skuad usai dilaporkan berselisih d\xe2\x80\xa6',0,1,1597402099821998080,Ong14_
2022-11-29 01:28:13,b'@nanahapsari nunggu kelar piala dunia deh \xf0\x9f\x98\x85',0,0,1597402014186901504,wxrm
2022-11-29 01:28:01,b'RT @GOAL_ID: Gelandang Jerman Ilkay Gundogan menegaskan dirinya hanya fokus ke sepakbola dibandingkan dengan permasalahan politik di Piala\xe2\x80\xa6',0,9,1597401964756672513,rizfaldo
2022-11-29 01:27:52,"b'RT @The_RedsIndo: Dalam dua pertandingan Piala Dunia, Darwin menjadi Dardraw dan Darlose.'",0,15,1597401927280603136,BakolGas
2022-11-29 01:27:42,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597401887220715520,henry_ogi
2022-11-29 01:27:39,"b'RT @CNNIndonesia: #DetikNetwork\nBola yang digunakan dalam Piala Dunia 2022 adalah dari Madiun, Jawa Timur. Dipuji pakar fisika, inilah kisa\xe2\x80\xa6'",0,26,1597401874189418497,beda_cara
2022-11-29 01:27:15,"b'RT @panditfootball: Udah tahu belum, kuota per konfederasi ditambah di Piala Dunia 2026. Oceania, yang sebelumnya nggak pernah ngirim wakil\xe2\x80\xa6'",0,454,1597401774390136833,andimughnynur
2022-11-29 01:27:09,b'RT @radaraktual: WHO Peringatkan Kerumunan Suporter Piala Dunia Qatar 2022 Berisiko Terinfeksi Flu\xc2\xa0Unta https://t.co/9vZm6AozN2',0,9,1597401746669588480,DIANparfumeur
2022-11-29 01:27:03,b'Inilah Pertandingan Terbaik Piala Dunia 2022 Setelah 32 Laga #PertandinganTerbaikPialaDunia2022 https://t.co/ARERpUYOT7',0,0,1597401722292670464,jpnncom
2022-11-29 01:26:41,"b'#PialaDunia2022 \nUpdate Klasemen Piala Dunia 2022, 29 November 2022 pk 06.00 WIB. \nDetail\xef\xbc\x9ahttps://t.co/1ZOMmOo3WD https://t.co/Gx64YDwoL6'",0,0,1597401631444074496,official90bola
2022-11-29 01:26:36,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597401608970989569,ServandaApril
2022-11-29 01:26:29,"b'#Jadwal Piala Dunia Hari Ini, Selasa 29 November; Sabuang Salapeh Hari Patang, Hidup Mati di Grup A dan B. Kunjungi https://t.co/1dDoYMYWro . #pialaDunia2022 https://t.co/JkPUTD4iHH'",0,0,1597401577714683904,prokabar
2022-11-29 01:26:06,"b'RT @celebdotid: Selama siaran pertandingan Piala Dunia 2022 Korea vs Ghana, komentator menyanyikan chorus DDU-DU-DDU-DU #BLACKPINK \xf0\x9f\x98\x8d\n\n#FIFA\xe2\x80\xa6'",0,97,1597401481707409408,itsmeeevyy
2022-11-29 01:26:02,b'RT @SahabatSaber: @SantorinisSun @KemenPU Terkait penggunaan GBK kemarin..\nAku lebih percaya pada keterangan pak Basuki.\nhttps://t.co/wvYCx\xe2\x80\xa6',0,7,1597401468033957888,Cupidlucky2
2022-11-29 01:26:02,"b'Klasemen Grup G Piala Dunia 2022: Kamerun Imbang Kontra Serbia, Brazil Melaju ke Fase Gugur https://t.co/qVHaIBjWNN'",1,0,1597401465483513856,KompasBola
2022-11-29 01:25:59,b'RT @BBST15: KEDUDUKAN TERKINI PIALA DUNIA 2022 \xf0\x9f\x8f\x86\n\nDah layak ke Round of 16:\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 Brazil\n\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 France\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 Portugal\n\n\xf0\x9f\x97\x93\xef\xb8\x8f Matchday 3: 29 Nov (malam n\xe2\x80\xa6',0,63,1597401453978873856,nshfrnz
2022-11-29 01:25:42,b'@FUTRIANA Yg langganan piala dunia di vidio bisa sekalian dipakai buat ntn season 1 di sana \xf0\x9f\xab\xa3',0,0,1597401384294678528,stefanyvonne
2022-11-29 01:25:37,"b'4 negara penghuni Grup G sudah menyelesaikan matchday kedua pada Senin (28/11/2022). \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7\xf0\x9f\x87\xa8\xf0\x9f\x87\xad\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\n\nBrasil lolos ke babak 16 besar Piala Dunia 2022 berkat Casemiro dan Kamerun, adapun laga Kamerun vs Serbia disebut sebagai laga terbaik!\nhttps://t.co/BEqwxH2BqJ'",0,0,1597401363063148544,BolaSportcom
2022-11-29 01:25:29,"b'@JidatSeokjin @Irmareni3 Di bandingin pun GK logis,satu lagu piala dunia satu lagu buat fans \xf0\x9f\x98\x82'",0,0,1597401327881289728,Pita_Rjin
2022-11-29 01:25:29,"b'https://t.co/OnuV1skQ1J\n\ninfo main bola Kedalaman Lini Depan Mengerikan, Casemiro Kasihan dengan Calon Lawan Brasil\n\nBrasil datang ke Piala Dunia 2022 dengan skuad yang mengerikan, terutama di lini depan. Casemiro sampai kasihan dengan calon lawan Brasil yang harus berhadapan den https://t.co/eY1uG9qWLO'",0,0,1597401326887251968,gemar_bola
2022-11-29 01:25:03,b'Taklukkan Uruguay Portugal Lolos Babak 16 Besar Piala Dunia 2022 https://t.co/lsnKZVtjPF',0,0,1597401219450179584,katakinidotcom
2022-11-29 01:24:47,b'Trofi piala dunia\n\nhttps://t.co/egGwbPP9wR',0,0,1597401153305993217,catatansicucuth
2022-11-29 01:24:38,"b'RT @xingforyang: Pablo Gavi 18 tahun 110 hari, Debut piala dunia debut gol. Menjadi pemain termuda yang mencetak gol di piala dunia dalam s\xe2\x80\xa6'",0,449,1597401111962394624,anssrtt
2022-11-29 01:24:30,"b'RT @InfosuporterID: Menang, Brasil dan Portugal susul Prancis lolos 16 besar Piala Dunia.\n\nMulai malam ini laga terakhir fase grup akan dig\xe2\x80\xa6'",0,8,1597401082183168000,yhdt_
2022-11-29 01:24:27,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1037,1597401066987229184,aktzma
2022-11-29 01:24:24,"b'RT @merdekadotcom: Fans Garis Keras, Naik Sepeda dari Paris ke Qatar Dukung Prancis di Piala Dunia 2022 https://t.co/1GD6bbtIlD'",0,1,1597401055826173952,FeryNdut1
2022-11-29 01:24:14,b'RT @radaraktual: WHO Peringatkan Kerumunan Suporter Piala Dunia Qatar 2022 Berisiko Terinfeksi Flu\xc2\xa0Unta https://t.co/9vZm6AozN2',0,9,1597401014017359874,Santri_Jatinom
2022-11-29 01:24:05,"b'Atasi Perlawanan Swiss, Brasil Kunci Satu Tempat di Babak 16 Besar Piala Dunia 2022 https://t.co/LGJAiBD38z https://t.co/ekiLwy7eJD'",0,0,1597400974754476032,pikiran_rakyat
2022-11-29 01:24:03,"b'RT @The_RedsIndo: Dalam dua pertandingan Piala Dunia, Darwin menjadi Dardraw dan Darlose.'",0,15,1597400968555294720,sonyprasetya_
2022-11-29 01:23:42,"b'Sebagian penggila sepak bola, terutama pekerja migran, menikmati Piala Dunia Qatar tak harus dengan biaya yang mahal, yakni pergi ke zona \xe2\x80\x9dfans\xe2\x80\x9d dan memakai jersei tim kebanggaan yang murah meriah tapi menikmati suasana. #Olahraga #AdadiKompas\n\nhttps://t.co/xgJshCzE6C'",0,0,1597400877886803968,hariankompas
2022-11-29 01:23:41,"b'@idextratime @SPORT1 Setidak nya klo pemain jerman gagal di piala dunia, ada alasan untuk fokus jadi homo.'",1,0,1597400874233450496,Komodo_jogging
2022-11-29 01:23:41,"b'RT @panditfootball: Udah tahu belum, kuota per konfederasi ditambah di Piala Dunia 2026. Oceania, yang sebelumnya nggak pernah ngirim wakil\xe2\x80\xa6'",0,454,1597400873533341702,IGede23178935
2022-11-29 01:23:35,"b""RT @OposisiCerdas: Alasan Menpora Izinkan Relawan Jokowi 'Pesta' di Stadion GBK: Belum Mulai Renovasi untuk Piala Dunia!\nhttps://t.co/hTiQt\xe2\x80\xa6""",0,27,1597400847868395520,BeelGedhez
2022-11-29 01:23:25,b'RT @muslimahnewscom: Direktur Forum Analisis dan Kajian Kebijakan untuk Transparansi Anggaran (FAKKTA) Yuli Sarwanto membeberkan beberapa k\xe2\x80\xa6',0,35,1597400808592900096,Ummuyumna9
2022-11-29 01:23:05,b'RT @tempodotco: Menpora Zainudin Amali menegaskan SUGBK tak diperkenankan untuk gelaran apa pun jelang 6 bulan Piala Dunia U-20. Kenapa ada\xe2\x80\xa6',0,45,1597400724719439872,umam_chaerul
2022-11-29 01:23:00,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597400702284099585,harynug
2022-11-29 01:22:52,"b'Dalam dua pertandingan Piala Dunia, Darwin menjadi Dardraw dan Darlose.'",178,15,1597400669044248577,The_RedsIndo
2022-11-29 01:22:50,"b'Piala Dunia 2022 Malam Ini: Belanda vs Qatar, Wales vs Inggris\n\nhttps://t.co/rxCmCYW1Ho'",0,0,1597400660886327296,mas__iko
2022-11-29 01:22:40,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1037,1597400617672056832,syedshafadilah
2022-11-29 01:22:38,"b'Portugal berhasil lolos ke babak 16 besar Piala Dunia 2022 berkat brace Bruno Fernandes ke gawang Uruguay. \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9\xf0\x9f\x87\xba\xf0\x9f\x87\xbe\n\nSayangnya, Cristiano Ronaldo batal mencetak 2 rekor gemilang.\nhttps://t.co/z9v6UwzzT0'",2,0,1597400610688892931,BolaSportcom
2022-11-29 01:22:37,"b'Piala Dunia 2022 Malam Ini: Belanda vs Qatar, Wales vs Inggris\n\nhttps://t.co/6NueEktZ88'",0,0,1597400608071634944,herman__joseph
2022-11-29 01:22:34,b'Brasil dan Drama Mati Lampu di Piala Dunia\n\n #Sindonews #BukanBeritaBiasa .https://t.co/dkB24GJv1l',0,0,1597400594234232832,SINDOnews
2022-11-29 01:22:21,"b'@Box2BoxBola ""Sabar, habis piala dunia bakal nga ketemu lagi.. Sabar..""'",1,0,1597400538085482497,hehendasmu
2022-11-29 01:22:16,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597400520221937664,Arief_RMCF
2022-11-29 01:22:14,"b'Tiga Tim ke 16 Besar Piala Dunia 2022, Qatar dan Kanada Tersingkir https://t.co/PR4qIDfJH4'",0,0,1597400510524715008,ivooxid
2022-11-29 01:22:12,b'Stadion Piala dunia Qatar 2022 yang dibuat dari bahan bekas https://t.co/qlaz8XOYbq Nia Ramadhani Mirip #SiBiruBiru Hobi #PrankGBK',0,0,1597400501795971072,harus_kamutahu
2022-11-29 01:22:11,b'Abis piala dunia Juve bubarrr',0,0,1597400496536707072,ikopangestii
2022-11-29 01:22:10,b'Stadion Piala dunia Qatar 2022 yang dibuat dari bahan bekas https://t.co/qlaz8Y77py Nia Ramadhani Mirip #SiBiruBiru Hobi #PrankGBK',0,0,1597400495110631424,harus_kamutahu
2022-11-29 01:22:10,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597400492694736896,akiyama1416
2022-11-29 01:22:06,"b'Top Skor Piala Dunia 2022: Bruno Fernandes Salip Ronaldo, Samai Messi https://t.co/QhZTNCpZ6E'",0,0,1597400475954839553,As00381600
2022-11-29 01:22:05,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1037,1597400474025865216,afif_ahad
2022-11-29 01:21:56,b'RT @muslimahnewscom: Direktur Forum Analisis dan Kajian Kebijakan untuk Transparansi Anggaran (FAKKTA) Yuli Sarwanto membeberkan beberapa k\xe2\x80\xa6',0,35,1597400436121563136,Thikoroo
2022-11-29 01:21:53,b'Jerman rantai Sepanyol 1-1 dalam aksi Kumpulan E Piala Dunia Qatar\nhttps://t.co/K6cExNCpc1',0,0,1597400422943268865,utusanborneo
2022-11-29 01:21:40,b'RT @BBST15: KEDUDUKAN TERKINI PIALA DUNIA 2022 \xf0\x9f\x8f\x86\n\nDah layak ke Round of 16:\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 Brazil\n\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 France\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 Portugal\n\n\xf0\x9f\x97\x93\xef\xb8\x8f Matchday 3: 29 Nov (malam n\xe2\x80\xa6',0,63,1597400369126330370,ajip_mrby
2022-11-29 01:21:39,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597400364978180097,junaidi_afif
2022-11-29 01:21:36,b'RT @radaraktual: WHO Peringatkan Kerumunan Suporter Piala Dunia Qatar 2022 Berisiko Terinfeksi Flu\xc2\xa0Unta https://t.co/9vZm6AozN2',0,9,1597400350708797440,RadenSutikna
2022-11-29 01:21:26,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1037,1597400308963225600,adikkeluangman
2022-11-29 01:21:24,"b'Prediksi Skor Iran vs Amerika Serikat (AS), duel Piala Dunia malam ini.\n\nPemain Chelsea Christian Pulisic Jadi Andalan AS\n\nhttps://t.co/Wi2pvfkf46'",0,0,1597400300583030784,tribunmedan
2022-11-29 01:21:09,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1037,1597400237533933568,AfiqAhlami
2022-11-29 01:21:06,"b'RT @jurgenholic: Uruguay mending coba ikut turnamen antar komplek dulu dah, soal piala dunia nanti kita obrolin lagi.'",0,4,1597400223843643392,FaizRam28829189
2022-11-29 01:21:02,"b'SIAPA Cho Gue Sung? Baru Debut Piala Dunia 2022 Cetak 2 Gol, Paras Tampan Disorot, Intip\xc2\xa0Profilnya https://t.co/aKpyNPrUXU'",0,0,1597400209742565378,TRENdotNEWS
2022-11-29 01:20:56,b'Jadwal PIALA DUNIA 2022 QATAR\xc2\xa0 khusus pengguna #tvDigital cek bio untuk pembelian STB DVBT2 \n#salatiga #salatigahariini #salatigainfo #sedulurSalatiga #dvbt2 #kulinersalatiga #infosalatiga #ukswsalatiga #tayangantvjernih #TVDigitalJamanNow https://t.co/Hix7ye3XvB',1,0,1597400184853782528,GSkymedia
2022-11-29 01:20:50,b'RT @soeyoto1: Baru 2 minggu lalu Menpora bilang Stadion Gelora Bung Karno harus steril dari segala kegiatan selama 6 bulan sebelum Piala Du\xe2\x80\xa6',0,1150,1597400158714855424,UngS07565606
2022-11-29 01:20:43,"b'Ekuador di ambang mengulangi pencapaian terbesarnya dalam Piala Dunia, babak 16 besar, jika bisa mengalahkan atau imbang melawan Senegal dalam pertandingan terakhirnya. #WorldCup2022 \n\nhttps://t.co/vkfu2BLfsm'",0,0,1597400127190478849,antaranews
2022-11-29 01:20:30,"b'Seiring dengan tuntutan gajinya yang tinggi, label harga Leao juga naik dengan penampilan gemilangnya di Piala Dunia. Ditaksir, saat ini dibutuhkan minimal \xe2\x82\xac 125 juta untuk menggoda AC Milan agar bersedia melepas pemain berusia 23 tahun itu. \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\n\nhttps://t.co/hT4OA9jZMI'",3,0,1597400073222361088,beritamilancom
2022-11-29 01:20:27,"b'Jadwal Piala Dunia Selasa 29 November, Lengkap Susunan Pemain Portugal vs Uruguay dan Link Streaming https://t.co/sEYb8Zn7q3'",0,0,1597400060652048384,BeritaGuritaa
2022-11-29 01:20:21,"b'RT @CNNIndonesia: #DetikNetwork\nBola yang digunakan dalam Piala Dunia 2022 adalah dari Madiun, Jawa Timur. Dipuji pakar fisika, inilah kisa\xe2\x80\xa6'",0,26,1597400035192606720,JasonmalauJm
2022-11-29 01:20:10,"b'Brasil berhasil mengalahkan Swiss dengan skor 1-0 di Stadium 974, Senin (28/11/2022), berkat gol kaki kanan Casemiro! \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7\xf0\x9f\x87\xa8\xf0\x9f\x87\xad\n\nTim Samba pun berhak melangkah ke babak 16 besar Piala Dunia 2022.\nhttps://t.co/LXxx508HUq'",1,0,1597399991404101632,BolaSportcom
2022-11-29 01:20:04,"b'Orang di ktr sdh ga serame dulu, paling sedikit selama gw kerja disini. Dulu kalo piala dunia, ada yg pasang skedul pertandingan, report hasilnya, dan taruhan.. Skrg ga ada lg.'",0,0,1597399963205763072,dewangga9001
2022-11-29 01:20:00,"b'[Preview] Wales vs Inggris, Harusnya The Three Lions bisa menang! | Rabu (30/11, 02.00 WIB) Vidio | Prediksi skor akhir: 0-2\nhttps://t.co/VYNPsbOwqQ'",1,0,1597399946751254529,Bolanet
2022-11-29 01:19:59,"b'@CNNIndonesia Iya bangga, tp lebih bangga lagi kalau Timnas bisa ikutan piala dunia, bukan bolanya doang'",0,0,1597399944142651393,ariarjiwinata02
2022-11-29 01:19:45,"b'Romelu Lukaku Comeback di Piala Dunia 2022, Bomber Inter Milan Gagal Bawa Timnas Belgia Menang\n\n#PialaDunia2022 #Lukaku #Belgia #InterMilan \n \nhttps://t.co/KqSIPAeoKg lewat @tribunkaltim'",0,0,1597399886974316545,tribunkaltim
2022-11-29 01:19:44,"b'@tanyarlfes Pokoknya ikut sesuatu itu emang harus ada ilmunya. Kayak ikut investasi, trading, nabung, even judi piala dunia ada ilmunya.\n\nKalau tertarik judi pildun hubungi @runawayyyfru \xf0\x9f\xa4\x8c'",0,0,1597399882784198657,rapunzelxa
2022-11-29 01:19:37,b'Portugal menjadi negara ketiga yang memastikan lolos ke babak 16 besar Piala Dunia 2022 menyusul Prancis dan Brasil yang sudah lebih dulu mengamankan dua tempat\n\nSiapa lagi nih yang akan nyusul 3 tim tersebut? \n\n#MedcomDemamBola #MedcomID \n\nhttps://t.co/NBzZDl4d3i via @medcom_id',1,0,1597399852006068225,medcom_id
2022-11-29 01:19:31,"b'Sentimen negatif diantara negara negara peserts putaran final piala dunia sepak bula 2022 di Qatar terasa lebih dibading perhelatan serupa sebelumnya. Bahkan sentimen negatif ini masih dibumbui sentimen ras, agama dan budaya. Ini mungkin yg disebut global paradox?! \xf0\x9f\xa4\x94\xf0\x9f\x98\xa2'",0,0,1597399827373240320,Iyan_KH
2022-11-29 01:19:26,b'NBA memang berbeda dengan piala dunia https://t.co/KlNj4AQeyl',0,0,1597399804631732225,satriosp_
2022-11-29 01:19:14,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597399754329460736,R_Batara19
2022-11-29 01:18:59,b'https://t.co/UdbmmEKOlB\n#PialaDunia2022 \n#PortugalvsUruguay \nPortugal Pemain MU Rans Entertainment Ngeri FC Pagi-pagi Bupati',0,0,1597399692102762496,Tiantz
2022-11-29 01:18:36,b'RT @sport7trans7: Brace Burno Fernandes memastikan Portugal jadi pemilik tiket ketiga babak 16 besar Piala Dunia 2022.\nSaat ini Cristiano R\xe2\x80\xa6',0,15,1597399596300632064,adhityafariz
2022-11-29 01:18:19,b'RT @sarmakhasby: Cristiano Ronaldo Ruh Tim Portugal Selamat 16 Besar Di Piala Dunia 2022 Qatar https://t.co/SK67Zxol3j',0,9,1597399526314479616,askme_97
2022-11-29 01:18:17,b'RT @Box2BoxBola: PORTUGAL LOLOS \xf0\x9f\x94\xa5\n\nPortugal lolos ke babak selanjutnya usai mengalahkan Uruguay dengan skor 2-0. Portugal jadi tim ketiga y\xe2\x80\xa6',0,31,1597399513894817792,Blackoc07
2022-11-29 01:17:59,b'RT @GOAL_ID: Gelandang Jerman Ilkay Gundogan menegaskan dirinya hanya fokus ke sepakbola dibandingkan dengan permasalahan politik di Piala\xe2\x80\xa6',0,9,1597399441224630273,bbbb_1928
2022-11-29 01:17:55,"b'RT @panditfootball: Babak grup Piala Dunia 2022 memasuki pertandingan terakhir. Di beberapa grup, persaingan masih terbuka lebar. \n\nNah, ka\xe2\x80\xa6'",0,36,1597399423445008384,rizkiasra
2022-11-29 01:17:46,b'Banyak hal-hal menarik terjadi di matchday pertama Piala Dunia 2022. Apa saja hal-hal menarik tersebut? Berikut ulasannya.\n\n#StartingEleven  #PialaDunia2022 #TopList \nhttps://t.co/YMPjZr5dm7',0,0,1597399387696943105,Starting11ID
2022-11-29 01:17:44,b'Pengamanan Antisipasi Konvoi Suporter Piala Dunia 2022\n#Polripresisi\n#PolrestaAmbon\n#KapolrestaAmbon\n#humaspolrestaambon\n#PolsekLeihitu\n#BasudaraManise https://t.co/stm9jOANPb',0,0,1597399375550242816,polsek_leihitu
2022-11-29 01:17:37,b'Wales kemungkinan besar gagal mencapai 16 besar Piala Dunia 2022 karena lawan terakhirnya dalam Grup B adalah Inggris yang hanya membutuhkan hasil seri dalam laga yang disebut sebagai Battle of Britain. #WorldCup2022 \n\nhttps://t.co/PYE8nG28hs',3,1,1597399346248830976,antaranews
2022-11-29 01:17:33,b'JADWAL PERTANDINGAN PIALA DUNIA QATAR 2022\n\xf0\x9f\x8c\x8eECUADOR VS SENEGAL ( 29 NOV 2022 - 22 : 00 WIB )\n\xf0\x9f\x8c\x8eNETHERLANDS VS QATAR ( 29 NOV 2022 - 22 : 00 WIB )\n\xf0\x9f\x8c\x8eIRAN VS USA ( 30 NOV 2022 - 02 : 00 WIB )\n\xf0\x9f\x8c\x8eWALES VS ENGLAND ( 30 NOV 2022 - 02 : 00 WIB )\nLINK : https://t.co/qNyHNKUe12\n#laguslot https://t.co/bhTBpXf5ZP',0,0,1597399330062680066,viviangacor13
